"lake","datetime","depth","observation","variable","unit","depth_id"
"peter",2022-06-08 08:00:00,5.75,0.82,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-08 08:00:00,6,0.78,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-08 08:00:00,6.5,0.74,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-08 08:00:00,7,0.63,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-08 08:00:00,7.5,0.45,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-08 08:00:00,8,0.42,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-08 09:00:00,2,15.46,"wtemp","degC",NA
NA,2022-06-08 09:00:00,2.5,11.48,"wtemp","degC",NA
NA,2022-06-08 09:00:00,3,8.23,"wtemp","degC",NA
NA,2022-06-08 09:00:00,3.25,7.38,"wtemp","degC",NA
NA,2022-06-08 09:00:00,3.5,6.51,"wtemp","degC",NA
NA,2022-06-08 09:00:00,3.75,5.86,"wtemp","degC",NA
NA,2022-06-08 09:00:00,4,5.62,"wtemp","degC",NA
NA,2022-06-08 09:00:00,4.25,5.19,"wtemp","degC",NA
NA,2022-06-08 09:00:00,4.5,4.85,"wtemp","degC",NA
NA,2022-06-08 09:00:00,4.75,4.83,"wtemp","degC",NA
NA,2022-06-08 09:00:00,5,4.83,"wtemp","degC",NA
NA,2022-06-08 09:00:00,5.25,4.81,"wtemp","degC",NA
NA,2022-06-08 09:00:00,5.5,4.8,"wtemp","degC",NA
NA,2022-06-08 09:00:00,5.75,4.8,"wtemp","degC",NA
NA,2022-06-08 09:00:00,6,4.77,"wtemp","degC",NA
NA,2022-06-08 09:00:00,6.5,4.78,"wtemp","degC",NA
NA,2022-06-08 09:00:00,7,4.72,"wtemp","degC",NA
NA,2022-06-08 09:00:00,7.5,4.61,"wtemp","degC",NA
NA,2022-06-08 09:00:00,8,4.51,"wtemp","degC",NA
"peter",2022-06-09 09:00:00,0,8.49,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,0.5,8.5,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,1,8.42,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,1.5,8.42,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,2,10.45,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,2.5,12.2,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,3,12.71,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,3.25,12.89,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,3.5,12.55,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,3.75,12.25,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,4,11.4,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,4.25,4.83,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,4.5,1.35,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,4.75,0.99,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,5,0.91,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,5.25,0.93,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,5.5,0.89,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,5.75,0.89,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,6,0.88,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,6.5,0.83,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,7,0.72,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,7.5,0.68,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-09 09:00:00,8,0.66,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-09 10:00:00,0,18.77,"wtemp","degC",NA
NA,2022-06-09 10:00:00,0.5,18.6,"wtemp","degC",NA
NA,2022-06-09 10:00:00,1,18.51,"wtemp","degC",NA
NA,2022-06-09 10:00:00,1.5,18.3,"wtemp","degC",NA
NA,2022-06-09 10:00:00,2,15.25,"wtemp","degC",NA
NA,2022-06-09 10:00:00,2.5,11.56,"wtemp","degC",NA
NA,2022-06-09 10:00:00,3,8.49,"wtemp","degC",NA
NA,2022-06-09 10:00:00,3.25,7.13,"wtemp","degC",NA
NA,2022-06-09 10:00:00,3.5,6.38,"wtemp","degC",NA
NA,2022-06-09 10:00:00,3.75,5.94,"wtemp","degC",NA
NA,2022-06-09 10:00:00,4,5.57,"wtemp","degC",NA
NA,2022-06-09 10:00:00,4.25,5.03,"wtemp","degC",NA
NA,2022-06-09 10:00:00,4.5,4.88,"wtemp","degC",NA
NA,2022-06-09 10:00:00,4.75,4.84,"wtemp","degC",NA
NA,2022-06-09 10:00:00,5,4.83,"wtemp","degC",NA
NA,2022-06-09 10:00:00,5.25,4.84,"wtemp","degC",NA
NA,2022-06-09 10:00:00,5.5,4.83,"wtemp","degC",NA
NA,2022-06-09 10:00:00,5.75,4.83,"wtemp","degC",NA
NA,2022-06-09 10:00:00,6,4.83,"wtemp","degC",NA
NA,2022-06-09 10:00:00,6.5,4.78,"wtemp","degC",NA
NA,2022-06-09 10:00:00,7,4.71,"wtemp","degC",NA
NA,2022-06-09 10:00:00,7.5,4.58,"wtemp","degC",NA
NA,2022-06-09 10:00:00,8,4.47,"wtemp","degC",NA
"peter",2022-06-10 10:00:00,0,8.47,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,0.5,8.51,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,1,8.54,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,1.5,8.53,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,2,9.54,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,2.5,12.13,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,3,12.9,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,3.25,12.85,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,3.5,12.81,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,3.75,12.64,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,4,11.65,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,4.25,7.32,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,4.5,1.95,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,4.75,1.14,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,5,0.99,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,5.25,0.92,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,5.5,0.89,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,5.75,0.86,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,6,0.79,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-10 10:00:00,6.5,0.77,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-10 11:00:00,0,19.73,"wtemp","degC",NA
NA,2022-06-10 11:00:00,0.5,19.76,"wtemp","degC",NA
NA,2022-06-10 11:00:00,1,19.73,"wtemp","degC",NA
NA,2022-06-10 11:00:00,1.5,18.81,"wtemp","degC",NA
NA,2022-06-10 11:00:00,2,16.74,"wtemp","degC",NA
NA,2022-06-10 11:00:00,2.5,12.03,"wtemp","degC",NA
NA,2022-06-10 11:00:00,3,8.65,"wtemp","degC",NA
NA,2022-06-10 11:00:00,3.25,7.96,"wtemp","degC",NA
NA,2022-06-10 11:00:00,3.5,7.05,"wtemp","degC",NA
NA,2022-06-10 11:00:00,3.75,6.32,"wtemp","degC",NA
NA,2022-06-10 11:00:00,4,5.69,"wtemp","degC",NA
NA,2022-06-10 11:00:00,4.25,5.27,"wtemp","degC",NA
NA,2022-06-10 11:00:00,4.5,4.9,"wtemp","degC",NA
NA,2022-06-10 11:00:00,4.75,4.89,"wtemp","degC",NA
NA,2022-06-10 11:00:00,5,4.86,"wtemp","degC",NA
NA,2022-06-10 11:00:00,5.25,4.85,"wtemp","degC",NA
NA,2022-06-10 11:00:00,5.5,4.89,"wtemp","degC",NA
NA,2022-06-10 11:00:00,5.75,4.85,"wtemp","degC",NA
NA,2022-06-10 11:00:00,6,4.83,"wtemp","degC",NA
NA,2022-06-10 11:00:00,6.5,4.82,"wtemp","degC",NA
"peter",2022-06-10 11:00:00,7,0.74,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-10 11:00:00,7,4.75,"wtemp","degC",NA
"peter",2022-06-10 11:00:00,7.5,0.73,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-10 11:00:00,7.5,4.57,"wtemp","degC",NA
"peter",2022-06-10 11:00:00,8,0.73,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-10 11:00:00,8,4.49,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,0,8.23,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,0,19.41,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,0.5,8.2,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,0.5,19.44,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,1,8.19,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,1,19.45,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,1.5,8.25,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,1.5,19.05,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,2,10.47,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,2,15.72,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,2.5,11.99,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,2.5,12.3,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,3,12.69,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,3,9.03,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,3.25,12.67,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,3.25,7.74,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,3.5,12.61,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,3.5,6.91,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,3.75,12.32,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,3.75,6.26,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,4,11.27,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,4,5.79,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,4.25,9,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,4.25,5.45,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,4.5,2.68,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,4.5,5.05,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,4.75,1.34,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,4.75,4.93,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,5,0.97,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,5,4.89,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,5.25,0.9,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,5.25,4.89,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,5.5,0.9,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,5.5,4.88,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,5.75,0.89,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,5.75,4.89,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,6,0.9,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,6,4.88,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,6.5,0.89,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,6.5,4.88,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,7,0.82,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,7,4.83,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,7.5,0.73,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,7.5,4.78,"wtemp","degC",NA
"peter",2022-06-11 12:00:00,8,0.68,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-11 12:00:00,8,4.44,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,0,8.25,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,0,18.71,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,0.5,8.22,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,0.5,18.65,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,1,8.19,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,1,18.55,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,1.5,8.21,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,1.5,18.42,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,2,10.3,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,2,16.33,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,2.5,12.11,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,2.5,12.17,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,3,12.65,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,3,9.28,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,3.25,12.55,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 09:00:00,3.25,8.23,"wtemp","degC",NA
"peter",2022-06-12 09:00:00,3.5,12.47,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,3.75,12.26,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,4,11.71,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,4.25,7.16,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,4.5,2.64,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,4.75,1.2,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,5,1.03,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,5.25,1,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,5.5,0.97,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,5.75,0.96,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,6,0.97,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,6.5,0.95,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,7,0.86,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,7.5,0.53,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-12 09:00:00,8,0.44,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-12 10:00:00,3.5,7.28,"wtemp","degC",NA
NA,2022-06-12 10:00:00,3.75,6.38,"wtemp","degC",NA
NA,2022-06-12 10:00:00,4,5.84,"wtemp","degC",NA
NA,2022-06-12 10:00:00,4.25,5.22,"wtemp","degC",NA
NA,2022-06-12 10:00:00,4.5,4.9,"wtemp","degC",NA
NA,2022-06-12 10:00:00,4.75,4.91,"wtemp","degC",NA
NA,2022-06-12 10:00:00,5,4.93,"wtemp","degC",NA
NA,2022-06-12 10:00:00,5.25,4.91,"wtemp","degC",NA
NA,2022-06-12 10:00:00,5.5,4.9,"wtemp","degC",NA
NA,2022-06-12 10:00:00,5.75,4.92,"wtemp","degC",NA
NA,2022-06-12 10:00:00,6,4.9,"wtemp","degC",NA
NA,2022-06-12 10:00:00,6.5,4.9,"wtemp","degC",NA
NA,2022-06-12 10:00:00,7,4.83,"wtemp","degC",NA
NA,2022-06-12 10:00:00,7.5,4.79,"wtemp","degC",NA
NA,2022-06-12 10:00:00,8,4.58,"wtemp","degC",NA
"peter",2022-06-13 09:00:00,1,4.554,"doc","MilliGM-PER-L","epi"
"peter",2022-06-13 09:00:00,4,4.594,"doc","MilliGM-PER-L","meta"
"peter",2022-06-13 09:00:00,12,4.96,"doc","MilliGM-PER-L","hypo"
"peter",2022-06-13 11:00:00,0,8.39,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,0,18.76,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,0.5,8.37,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,0.5,18.86,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,1,8.34,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,1,18.83,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,1.5,8.31,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,1.5,18.75,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,2,8.9,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,2,17.1,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,2.5,12.11,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,2.5,12.68,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,3,13.09,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,3,9.75,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,3.25,12.91,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,3.25,8.16,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,3.5,12.47,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,3.5,7.37,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,3.75,12.52,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,3.75,6.39,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,4,12.26,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,4,6.01,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,4.25,11.49,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,4.25,5.76,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,4.5,6.12,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,4.5,5.17,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,4.75,1.44,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,4.75,4.95,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,5,1.01,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,5,4.94,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,5.25,0.9,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,5.25,4.99,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,5.5,0.88,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,5.5,4.92,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,5.75,0.86,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,5.75,4.94,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,6,0.84,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,6,4.92,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,6.5,0.81,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,6.5,4.89,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,7,0.73,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,7,4.83,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,7.5,0.71,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,7.5,4.75,"wtemp","degC",NA
"peter",2022-06-13 11:00:00,8,0.7,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-13 11:00:00,8,4.62,"wtemp","degC",NA
"peter",2022-06-13 14:00:00,0,8.1,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,0.5,7.9,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,1,8.5,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,1.5,7.9,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,2,9.6,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,2.5,11.8,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,3,13,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,3.5,13.4,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,4,13.3,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,4.5,9.6,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,5,4.3,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,5.5,2.2,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,6,1.5,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,6.5,1.1,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,7,0.9,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,8,0.7,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,9,0.6,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,10,0.5,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,11,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-13 14:00:00,12,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2022-06-14 09:00:00,0,8.34,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,0,18.69,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,0.5,8.33,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,0.5,18.71,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,1,8.31,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,1,18.67,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,1.5,8.26,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,1.5,18.63,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,2,10.81,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,2,16.01,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,2.5,12.19,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,2.5,11.87,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,3,12.64,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,3,9.27,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,3.25,12.72,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,3.25,7.92,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,3.5,12.56,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,3.5,7.09,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,3.75,12.28,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,3.75,6.44,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,4,11.6,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,4,6.1,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,4.25,4.96,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,4.25,5.14,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,4.5,1.66,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,4.5,4.96,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,4.75,1.07,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,4.75,4.96,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,5,0.92,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,5,4.95,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,5.25,0.87,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,5.25,4.93,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,5.5,0.85,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,5.5,4.94,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,5.75,0.83,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,5.75,4.94,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,6,0.84,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,6,4.93,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,6.5,0.84,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,6.5,4.93,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,7,0.78,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,7,4.81,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,7.5,0.71,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,7.5,4.68,"wtemp","degC",NA
"peter",2022-06-14 09:00:00,8,0.7,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-14 09:00:00,8,4.48,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,0,7.76,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,0,23.64,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,0.5,8.01,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,0.5,22.16,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,1,8.21,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,1,19.94,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,1.5,8.22,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,1.5,19.26,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,2,9.66,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,2,17.35,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,2.5,11.91,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,2.5,13.24,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,3,12.38,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,3,9.94,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,3.25,12.55,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,3.25,8,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,3.5,12.47,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,3.5,6.94,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,3.75,12.12,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,3.75,6.11,"wtemp","degC",NA
"peter",2022-06-15 11:00:00,4,11.62,"do_mgl","MilliGM-PER-L",NA
NA,2022-06-15 11:00:00,4,5.85,"wtemp","degC",NA
